SIC,HORIZ,"CAR(-1, +1)","CAR(-2, +2)",CROSS,CASH,LEV,Acq_size,Deal Attitude,Deal Status,Percentage of Shares Acquired,Tar. Private,DSIZE,Date (years)
6351,0,0.0064489,0.0482315,1,0,1.1578339,350.566,Friendly,Completed,100,Priv.,,2009
7830,0,0.0506898,0.1490072,1,0,0.698622,2104.867,Friendly,Completed,100,Public,736.962,2016
7830,0,0.0882215,0.0740475,0,0,0.6862073,2589.967,Friendly,Completed,100,Sub.,,2016
4833,1,-0.007784,-0.006472,1,1,1.1372587,4534.353,Friendly,Completed,49.9,Sub.,,2014
4833,0,-0.004583,-0.05183,0,1,1.276418,4950.835,Friendly,Completed,100,Sub.,,2013
4833,1,0.0026028,-0.003083,0,0,1.0370413,4521.281,Friendly,Completed,100,Sub.,,2015
4833,0,0.0084659,-0.047787,0,0,1.2166547,5130.973,Friendly,Completed,100,Priv.,,2014
5190,0,0.0067611,0.0386542,1,0,0.6792701,33.687,Friendly,Completed,100,Sub.,,2009
5190,0,-0.00761,0.0399682,1,0,0.5332447,41.316,Friendly,Completed,100,Sub.,,2011
3823,0,0.0542282,0.0551234,0,1,0.5339152,4442.193,Friendly,Completed,100,Sub.,,2007
3823,0,0.0013718,0.0183126,1,0,0.533971,3901.05,Friendly,Completed,100,Priv.,,2007
3823,0,-0.010391,-0.002868,1,0,0.5245322,4739.066,Friendly,Completed,100,Sub.,,2010
3823,0,0.0009955,0.0030955,1,0,0.5316725,3740.923,Friendly,Completed,100,Sub.,,2009
3823,0,0.0442357,0.0463024,1,0,0.4723336,12907.812,Friendly,Completed,100,Priv.,,2014
3823,0,-0.003412,-0.016898,1,1,0.5339587,5203.752,Neutral,Completed,100,Priv.,,2010
3823,0,-0.028956,-0.03224,1,0,0.5351549,7053.421,Friendly,Completed,100,Priv.,,2011
3823,0,-0.018558,-0.014045,1,0,0.5046771,8822.759,Friendly,Completed,100,Priv.,,2012
3823,0,-0.003068,-0.003801,1,1,0.516549,6889.457,Friendly,Completed,100,Sub.,,2011
3823,0,-0.032616,-0.040039,1,0,0.4690178,10877.755,Friendly,Completed,100,Sub.,,2013
3823,0,0.019664,0.0251723,0,0,0.4690178,11158.614,Friendly,Completed,100,Priv.,,2013
3823,0,0.0278237,0.0093281,1,0,0.5481273,4654.977,Friendly,Completed,100,Priv.,,2008
3823,0,0.009003,0.0168737,0,1,0.5247576,7769.565,Friendly,Completed,100,Sub.,,2012
3823,0,-0.010753,0.0015879,1,0,0.5529161,3026.061,Friendly,Completed,100,Priv.,,2006
3823,0,-0.001195,0.0028313,1,1,0.533971,3887.175,Friendly,Completed,100,Priv.,,2007
3823,0,0.0182989,0.0219548,1,1,0.5268614,4458.296,Friendly,Completed,100,Sub.,,2010
3823,0,0.0374207,0.0887347,1,1,0.5693807,3076.86,Friendly,Completed,100,Priv.,,2009
3823,0,0.0018033,0.0020174,1,0,0.5172494,4320.716,Friendly,Completed,100,Priv.,,2010
3823,0,0.0468877,0.0344927,1,1,0.5311242,8571.221,Friendly,Completed,100,Sub.,,2012
3823,0,0.0027633,0.0137004,1,0,0.5481273,4733.293,Friendly,Completed,100,Priv.,,2008
3823,0,-0.037464,0.0289714,0,0,0.5693807,3715.99,Friendly,Completed,100,Sub.,,2008
3823,0,0.020365,-0.003916,1,0,0.5481273,4494.053,Friendly,Completed,100,Priv.,,2008
3823,0,-0.018769,0.0212606,1,0,0.5024999,6689.071,Friendly,Completed,100,Sub.,,2012
3823,0,0.0034302,-0.028186,1,1,0.535881,3199.003,Friendly,Completed,100,Sub.,,2006
3823,0,0.0097105,0.007149,1,0,0.4627159,11841.187,Friendly,Completed,100,Priv.,,2013
3823,0,0.015996,0.0060784,1,1,0.5387573,3214.681,Friendly,Completed,100,Sub.,,2006
3823,0,0.0103627,0.024541,1,0,0.5481273,4429.29,Friendly,Completed,100,Sub.,,2008
3823,0,0.0071463,-0.001004,1,0,0.5220816,6165.242,Friendly,Completed,100,Sub.,,2011
3823,0,0.0185979,0.0393292,1,1,0.54635,3744.464,Friendly,Completed,100,Priv.,,2007
3823,0,0.0069379,-0.018371,1,0,0.5387573,2255.099,Friendly,Completed,100,Priv.,,2006
3823,0,-0.02288,0.0054166,1,0,0.5046771,9162.937,Friendly,Completed,100,Sub.,,2013
3823,0,0.0020722,0.001592,1,0,0.4848085,12926.211,Friendly,Completed,100,Sub.,,2015
3823,0,-0.003307,0.0277395,1,0,0.5024999,6861.982,Friendly,Completed,100,Priv.,,2012
3823,0,0.0139593,0.0109564,1,0,0.5268614,4573.156,Friendly,Completed,100,Sub.,,2010
3823,0,-0.014695,-0.007238,0,0,0.4627159,12110.416,Friendly,Completed,100,Priv.,,2014
3823,0,0.0009362,-0.013957,0,0,0.542542,3384.667,Friendly,Completed,100,Priv.,,2009
3823,1,-0.000449,0.0178585,1,1,0.4664557,12643.979,Friendly,Completed,100,Priv.,,2014
3823,0,0.0047341,0.017276,1,0,0.5506465,5620.535,Friendly,Completed,100,Priv.,,2008
3823,0,-0.011939,-0.027275,0,1,0.5506465,5037.986,Friendly,Completed,100,Sub.,,2008
3823,0,0.0330719,0.0110897,1,1,0.4664557,12895.431,Friendly,Completed,100,Public,307.958,2014
7372,0,0.1337817,0.1618377,1,1,0.2827959,55.219,Friendly,Completed,100,Public,42.041,2009
7361,0,0.0231435,0.0629691,1,0,0.6097154,796.936,Friendly,Completed,100,Priv.,,2014
7361,1,-0.023516,0.0005244,1,0,0.6513499,1730.213,Friendly,Completed,100,Priv.,,2015
7361,1,-0.066,-0.155286,1,0,0.5640868,245.174,Friendly,Completed,100,Sub.,,2010
7361,1,0.0331899,0.0785012,1,0,0.6097154,760.097,Friendly,Completed,100,Sub.,,2014
7361,0,0.0355065,-0.000803,1,0,0.6323379,66.108,Friendly,Completed,.,Priv.,,2014
7361,0,0.0156859,0.0271749,1,1,0.5642098,529.745,Friendly,Completed,100,Priv.,,2008
7361,1,0.0023256,0.0265193,1,0,0.5826958,851.3,Friendly,Completed,100,Priv.,,2007
7361,0,0.022801,0.0290383,1,0,0.6172716,593.053,Friendly,Completed,100,Priv.,,2013
7389,0,-0.031598,-0.090883,1,0,0.6313602,46.77,Friendly,Completed,100,Sub.,,2013
7389,0,-0.009489,-0.010524,1,0,0.482698,207.092,Friendly,Completed,100,Sub.,,2008
3674,1,-0.029894,-0.021732,1,0,0.2356463,987.494,Friendly,Completed,100,Sub.,,2007
7372,1,-0.044955,-0.077081,1,0,0.3384759,2912.555,Friendly,Completed,100,Public,551.572,2008
7372,0,-0.016301,-0.048132,0,0,0.255857,7341.815,Friendly,Completed,100,Priv.,,2013
7372,1,0.0007607,0.0020744,0,1,0.2765788,6329.311,Friendly,Completed,100,Priv.,,2012
7372,1,0.0074074,0.0083923,0,0,0.2006422,7175.777,Friendly,Completed,100,Sub.,,2015
7372,1,-0.000632,0.0066782,1,0,0.2024158,8249.52,Friendly,Completed,100,Priv.,,2013
7372,1,-0.057651,-0.043436,1,1,0.2153026,7186.625,Friendly,Completed,100,Priv.,,2014
3630,0,-0.035637,-0.017152,0,0,0.6073222,991.673,Friendly,Completed,100,Sub.,,2009
3630,0,0.0519987,0.0424421,1,0,0.5819616,1896.198,Friendly,Completed,100,Priv.,,2011
3630,0,-0.190077,-0.15048,1,0,0.5606004,873.451,Friendly,Completed,100,Public,248.78,2008
7370,0,0.044604,0.0579637,1,0,0.2041923,2890.488,Friendly,Completed,100,Priv.,,2013
7370,0,-0.024117,-0.031434,1,0,0.3368344,3657.547,Friendly,Completed,100,Priv.,,2012
7370,0,-0.182728,-0.15365,1,0,0.2082572,3388.578,Friendly,Completed,100,Priv.,,2014
7370,0,0.0176243,0.0116104,1,0,0.2309381,1781.855,Friendly,Completed,100,Priv.,,2012
7370,0,-0.072603,-0.107631,1,1,0.2279985,2569.329,Friendly,Completed,100,Priv.,,2011
7370,0,-0.049638,-0.065031,1,0,0.2802794,2710.231,Friendly,Completed,100,Priv.,,2010
7370,0,-0.006659,-0.005229,1,0,0.2082572,3366.994,Friendly,Completed,100,Priv.,,2014
7370,0,-0.033306,-0.061089,1,1,0.2146782,3589.311,Friendly,Completed,100,Priv.,,2014
7370,0,-0.000118,0.0053518,1,0,0.2975138,2254.405,Friendly,Completed,100,Priv.,,2010
7370,0,0.0496283,0.0293235,1,0,0.2975138,2371.822,Friendly,Completed,100,Priv.,,2010
7370,0,0.0234599,-0.027277,1,0,0.2992014,3384.933,Friendly,Completed,100,Priv.,,2014
7370,0,-0.046438,-0.047841,1,0,0.2802794,422.452,Friendly,Completed,100,Priv.,,2010
7370,0,0.0673127,0.1622746,1,0,0.2309727,2296.138,Friendly,Completed,100,Sub.,,2013
7389,1,-0.008618,-0.031313,1,0,0.2442994,309.653,Friendly,Completed,100,Sub.,,2011
3674,0,0.0037671,0.0105873,0,1,0.444238,207.36,Friendly,Completed,100,Priv.,,2012
3674,0,0.0471182,0.0522003,1,1,0.6116885,106.917,Friendly,Completed,100,Sub.,,2015
3674,0,0.015444,0.0227233,1,1,0.444238,209.543,Friendly,Completed,100,Sub.,,2012
2834,1,0.0006722,0.0170328,1,0,1.0377236,3711.091,Friendly,Pending,.,Sub.,,2008
5812,1,0.0130616,0.0250505,0,0,0.7267115,1625.52,Friendly,Completed,100,Priv.,,2006
5812,0,0.0024072,0.0153438,1,0,0.7267115,6108.702,Friendly,Completed,100,Priv.,,2006
3490,0,0.0378529,0.0334263,1,1,0.5692957,160.877,Friendly,Completed,100,Priv.,,2014
3490,0,-0.030456,-0.001666,1,1,0.5720569,192.309,Friendly,Completed,100,Priv.,,2014
3663,0,0.0760572,0.0449311,1,1,0.0570502,9.676,Friendly,Pending,.,Priv.,,2012
7370,0,0.0141714,0.0101487,1,0,0.5225643,53.264,Friendly,Completed,100,Priv.,,2015
7370,0,-0.020442,-0.001044,1,0,0.5210411,48.069,Friendly,Completed,100,Priv.,,2015
7370,0,0.0416906,-0.044442,1,0,0.4680969,43.057,Friendly,Completed,100,Priv.,,2014
2836,0,-0.013122,-0.0156,1,0,1.4775748,237.61,Friendly,Pending,.,Sub.,,2008
6798,1,0.0209419,0.018734,1,1,0.9061555,701.001,Friendly,Completed,100,Public,72.505,2016
3663,1,-0.080846,-0.053517,1,0,0.3244526,1679.898,Friendly,Completed,100,Priv.,,2009
3663,1,-0.007679,-0.002171,1,0,0.3244526,1571.073,Friendly,Completed,100,Sub.,,2009
3663,1,0.0393252,0.066312,1,0,0.3282937,1557.73,Friendly,Completed,100,Sub.,,2012
3663,0,0.2273079,0.1863312,0,0,0.6127122,4182.723,Friendly,Completed,100,Public,1630.965,2015
3663,0,0.0381307,0.0391113,1,0,0.2859559,1448.095,Not Appl.,Status Unknown,.,Public,336.476,2011
3950,0,-0.014201,-0.080308,1,0,0.3551074,124.047,Friendly,Completed,100,Priv.,,2008
4812,1,0.0289433,0.0233314,0,0,0.5814638,227908.93,Not Appl.,Status Unknown,.,J.V.,,2008
4812,1,0.0110457,-0.001021,1,1,0.620482,191643.2,Friendly,Completed,100,Sub.,,2013
4812,1,0.0584445,0.0439505,1,1,0.6045451,132121.06,Friendly,Completed,100,Public,325.836,2008
4812,1,0.0083388,0.0103182,1,0,0.5851221,228216.87,Friendly,Completed,100,Sub.,,2007
4812,1,0.0342341,0.0325466,1,0,0.5750421,249889.99,Friendly,Completed,100,Public,1905.317,2007
4812,1,0.015077,0.0223885,1,0,0.5851221,235433.93,Friendly,Completed,100,Priv.,,2008
4812,0,-4.9e-05,0.0140779,1,0,0.5851221,242832.94,Friendly,Completed,64.3,Sub.,,2007
4812,1,0.0021503,-0.005972,0,0,0.6766016,177620.5,Friendly,Completed,100,J.V.,,2014
4812,0,-0.025349,-0.032683,1,1,0.5823353,243165.97,Friendly,Completed,100,Priv.,,2007
4812,0,-0.030581,-0.056884,0,0,0.5851221,263909.7,Not Appl.,Status Unknown,.,Public,10498.512,2008
4812,1,-0.007614,-0.006986,1,1,0.6740223,193195.8,Friendly,Completed,100,Public,1414.131,2013
4812,0,-0.012158,-0.001786,1,0,0.6110352,209719.51,Friendly,Completed,100,Public,4.988,2012
4812,0,-0.031364,-0.028713,0,0,0.6766016,176928.57,Friendly,Completed,100,Sub.,,2015
4812,1,-0.021181,-0.014345,1,1,0.620482,192268.0,Friendly,Pending,.,Sub.,,2012
4812,1,-0.00632,-0.007466,1,0,0.5792306,169085.1,Friendly,Completed,100,Priv.,,2010
4812,0,0.0177698,0.0124414,0,0,0.6192586,147669.89,Neutral,Completed,8.07,Public,,2010
4812,1,0.0069864,-0.005024,1,0,0.5851221,242832.94,Friendly,Completed,100,Sub.,,2007
4812,0,-0.009689,-0.015704,0,0,0.5814638,246800.81,Friendly,Completed,40,Priv.,,2008
4812,0,0.0081464,0.0014805,0,0,0.5750421,240210.02,Not Appl.,Status Unknown,.,Public,150178.684,2007
4812,0,-0.014355,0.0437057,1,1,0.6045451,135539.0,Friendly,Completed,100,Priv.,,2008
4812,1,0.0150914,0.0113617,1,1,0.6065594,191993.94,Friendly,Completed,100,Sub.,,2008
4812,0,-0.02516,0.009725,1,0,0.6065594,190049.25,Friendly,Pending,.,Priv.,,2008
7363,0,-0.053842,0.0072905,1,0,0.8286578,12.692,Friendly,Completed,100,Sub.,,2007
2810,0,-0.007855,0.0243183,0,0,0.1176108,487.373,Friendly,Completed,100,Priv.,,2010
2810,0,-0.021562,-0.087031,1,1,0.1119671,1063.621,Friendly,Completed,100,Priv.,,2008
1311,1,0.0141633,0.0405389,1,0,0.6145209,1156.132,Friendly,Completed,100,Priv.,,2006
1311,1,-0.012221,-0.043485,1,0,0.6723588,1361.872,Friendly,Completed,50,Priv.,,2007
1311,1,0.0080311,0.0402301,1,0,0.9525716,1393.772,Friendly,Completed,50.03,Priv.,,2007
1311,1,-0.030719,-0.02946,1,0,0.6145209,1422.429,Friendly,Completed,100,Priv.,,2006
3842,0,-0.004004,-0.074317,1,0,0.3175768,95.866,Friendly,Completed,100,Sub.,,2006
1531,1,0.0186587,0.0059591,1,0,0.3535121,434.318,Friendly,Completed,100,Priv.,,2014
2836,1,-0.014236,-0.021475,1,0,0.3172007,72.536,Friendly,Completed,100,Priv.,,2008
3670,0,0.0019201,0.0026387,1,1,0.1391166,3128.328,Friendly,Completed,100,Public,137.69,2007
3670,0,0.0157856,0.0082555,1,0,0.1093473,1993.563,Friendly,Completed,100,Sub.,,2009
2834,1,0.5752047,0.4569317,0,0,1.0115591,8.095,Friendly,Completed,51,Priv.,,2006
3640,0,-0.03207,0.0546754,1,1,0.2439646,439.595,Friendly,Pending,.,Sub.,,2008
3640,0,0.0799792,0.0111558,1,1,0.5146242,1087.657,Friendly,Completed,100,Sub.,,2013
3640,0,0.2057686,0.1854835,0,1,0.2439646,355.864,Friendly,Pending,.,Sub.,,2008
3640,0,0.0132974,0.0717341,0,0,0.5146242,941.119,Friendly,Completed,100,Priv.,,2013
3640,0,-0.051582,-0.008626,0,0,0.5318832,576.661,Friendly,Completed,100,Priv.,,2012
3640,0,0.1380692,0.149022,1,1,0.4034312,407.395,Friendly,Completed,100,Public,83.129,2010
3640,0,0.0166704,0.0525044,1,0,0.5260039,676.945,Friendly,Completed,100,Sub.,,2012
3640,0,-0.031829,-0.036146,1,0,0.442634,401.546,Friendly,Completed,100,Priv.,,2009
3640,0,-0.072106,-0.02774,1,0,0.3806965,212.984,Friendly,Pending,.,Sub.,,2006
3640,0,0.107211,0.071302,1,0,0.6056524,1126.303,Friendly,Completed,100,Priv.,,2014
7359,1,-0.031327,-0.062813,1,0,0.3608222,1398.789,Friendly,Completed,100,Priv.,,2007
7359,0,0.0525546,0.0462338,1,0,0.3674404,1184.819,Friendly,Completed,100,Priv.,,2008
7359,1,-0.020369,-0.022565,1,0,0.35643,1923.966,Friendly,Completed,100,Sub.,,2011
7359,0,-0.038216,-0.070246,1,0,0.3430265,2205.081,Friendly,Completed,100,Sub.,,2011
7359,0,-0.011437,-0.015261,1,1,0.4406569,2625.883,Friendly,Pending,.,Priv.,,2015
7359,1,-0.05754,-0.010171,0,0,0.35643,2096.226,Friendly,Pending,.,Priv.,,2011
7359,0,-0.015407,-0.04247,1,1,0.3761066,2257.918,Friendly,Completed,100,Sub.,,2014
2836,0,0.1995401,0.223737,1,0,0.5774281,31.285,Friendly,Completed,100,Sub.,,2014
3845,0,-0.009262,-0.003186,0,0,0.1423842,1087.362,Friendly,Completed,100,Priv.,,2014
2836,0,-0.059092,-0.068087,1,1,0.9367626,90708.104,Friendly,Completed,100,Public,12573.957,2015
2836,0,-0.027783,-0.018217,0,0,0.8360959,85352.811,Friendly,Withdrawn,.,Public,20870.465,2014
2836,1,0.0029039,0.0095414,1,0,0.9256362,92033.927,Friendly,Completed,100,Priv.,,2016
2834,0,-0.019474,-0.041158,0,0,0.6027713,103058.14,Friendly,Completed,100,Priv.,,2012
2834,0,0.0047921,0.0553857,1,1,0.5366601,80123.704,Friendly,Completed,100,Public,335.825,2009
2834,0,0.0275059,-0.071961,1,1,0.4829685,64039.535,Friendly,Pending,.,Public,3433.692,2016
2834,1,-0.008882,0.0114624,0,0,0.4362009,58470.467,Friendly,Completed,99.6,Public,1765.68,2014
2834,0,0.0146012,0.0293072,0,0,0.6042233,72698.344,Friendly,Completed,100,Sub.,,2009
2834,0,0.0096354,0.0026625,1,0,0.5817749,68514.839,Friendly,Completed,90,Priv.,,2009
2834,0,0.0182984,-0.007777,1,1,0.5631399,82693.787,Friendly,Completed,100,Public,441.778,2010
2834,1,-0.006696,0.0073155,0,0,0.4362009,61105.584,Friendly,Completed,100,Priv.,,2014
2834,0,0.0047197,0.017443,1,1,0.4686092,57506.517,Friendly,Completed,100,Sub.,,2013
2834,0,0.0007018,0.0055451,1,0,0.5851311,85716.267,Friendly,Completed,10.25,Sub.,,2008
2834,0,-0.011756,-0.037495,0,0,0.6012009,55038.851,Friendly,Withdrawn,.,Priv.,,2013
2834,0,0.003914,-0.019261,1,1,0.6042233,73301.108,Friendly,Completed,10.59,Public,41.663,2009
2834,0,0.0137544,0.0144206,0,1,0.6115286,82749.343,Friendly,Completed,100,Priv.,,2007
2834,1,-0.00335,0.0273725,0,1,0.6062053,79030.531,Friendly,Completed,100,Sub.,,2010
2834,1,-0.00704,-0.004255,1,0,0.6254382,76429.422,Friendly,Pending,.,Priv.,,2010
2834,0,-0.002918,-0.009315,0,0,0.5711913,82951.559,Friendly,Completed,100,Public,65.911,2009
2834,1,0.0426811,0.0749175,0,0,0.5817749,69921.62,Friendly,Completed,100,Sub.,,2009
2834,0,-0.112944,-0.118994,1,0,0.4829685,62345.166,Friendly,Pending,.,Public,20990.749,2016
2834,0,-0.014536,-0.019616,1,0,0.4897784,73559.499,Friendly,Completed,.,Priv.,,2015
2834,0,0.0134458,-0.002032,1,0,0.428475,61922.326,Friendly,Completed,100,Priv.,,2014
2834,0,0.0011562,0.0043555,1,1,0.5817749,68020.147,Friendly,Completed,100,Priv.,,2009
1311,1,0.1198275,0.021586,1,0,0.9187504,52.775,Friendly,Completed,96,Public,,2009
2834,0,-0.002993,0.0332208,0,0,1.0377236,3061.746,Friendly,Intended,.,Public,99.476,2008
2834,1,0.0028541,0.0239588,0,1,1.0740274,2387.266,Friendly,Completed,100,Priv.,,2008
2834,1,0.0111264,-0.00191,1,0,0.4238285,147.244,Friendly,Completed,100,Sub.,,2007
8060,0,-0.01783,0.0023322,1,1,0.5800254,879.815,Friendly,Completed,100,Sub.,,2012
8060,0,0.022123,0.0191057,1,0,0.5858027,3634.661,Friendly,Completed,100,Sub.,,2014
8060,0,0.0848166,0.1373208,1,0,0.4378695,2843.03,Friendly,Completed,100,Sub.,,2014
8060,0,0.0081176,0.0547814,1,1,0.5800254,942.54,Friendly,Completed,100,Priv.,,2012
8060,0,0.1105159,0.0856735,0,1,0.6132726,2225.954,Friendly,Completed,100,Sub.,,2014
8060,0,0.0288116,0.0168425,0,0,0.5948962,4785.921,Friendly,Completed,100,Sub.,,2016
8060,0,0.0343109,0.0631381,1,0,0.6038096,3807.753,Friendly,Completed,100,Priv.,,2015
8060,0,0.0031783,-0.031832,1,1,0.5601543,1371.942,Friendly,Completed,100,Priv.,,2013
8060,0,-0.007992,0.0609828,1,0,0.5974306,1651.922,Friendly,Completed,100,Priv.,,2013
6798,0,0.0094078,0.0053042,1,0,0.5231819,992.655,Friendly,Completed,100,Sub.,,2012
6798,0,-0.000751,0.0013464,1,0,0.5101813,2029.401,Friendly,Completed,88.4,Priv.,,2014
6798,0,0.0013836,0.0097316,1,0,0.5346881,999.227,Friendly,Completed,100,Priv.,,2012
6798,0,0.003942,0.0157817,1,0,0.5231819,1022.935,Friendly,Completed,100,Priv.,,2012
6798,0,0.0033136,-0.005348,1,0,0.5111459,1288.006,Friendly,Completed,100,Priv.,,2012
7372,1,0.0267289,0.0155414,1,1,0.3836178,482.124,Friendly,Completed,100,Priv.,,2012
7372,1,-0.00831,3.69e-05,1,0,0.3376243,505.052,Friendly,Completed,100,Priv.,,2013
7372,0,0.0115017,0.0156521,0,0,0.3351772,509.381,Friendly,Completed,100,Priv.,,2013
7372,1,0.1151999,0.1386687,1,0,0.4741458,181.685,Friendly,Completed,100,Public,156.461,2010
7372,1,-0.002677,-0.04686,1,1,0.3331386,389.962,Friendly,Completed,100,Priv.,,2011
7389,0,0.0141415,0.0116628,1,0,0.2403174,208.292,Friendly,Pending,.,Priv.,,2006
1311,0,-0.053438,-0.048428,1,1,0.3810197,2545.267,Friendly,Completed,100,Sub.,,2012
6020,0,-0.065882,-0.062858,1,0,0.9092738,248.811,Friendly,Pending,.,Public,188.769,2016
7389,0,0.1021656,0.0653608,1,0,0.3637491,30.404,Friendly,Completed,100,Sub.,,2007
6162,1,-0.000305,0.0024673,1,0,0.9281011,1210.651,Friendly,Completed,100,Public,321.816,2006
3845,0,-0.00434,-0.011403,1,0,0.5602025,427.084,Friendly,Pending,.,Priv.,,2012
3714,1,-0.002875,-0.038486,1,0,0.9469202,212.808,Friendly,Completed,100,Priv.,,2015
3714,1,0.0159921,-0.036793,1,0,0.6608336,618.993,Friendly,Completed,100,Sub.,,2011
5160,0,0.0095287,0.0146863,1,0,0.3454858,124.655,Friendly,Pending,.,Sub.,,2010
5160,0,0.1110108,0.0686823,1,0,0.3560944,188.78,Friendly,Completed,100,Sub.,,2010
3576,0,0.0960752,0.0922745,1,0,0.1563071,357.217,Friendly,Completed,100,Priv.,,2009
3576,0,0.0114818,0.0090791,0,1,0.1008464,1824.069,Friendly,Completed,100,Priv.,,2012
3420,0,0.0090297,-0.012471,1,0,0.5193368,48.638,Friendly,Completed,100,Priv.,,2007
3420,0,0.0564388,0.0757323,1,1,0.4328515,53.261,Friendly,Completed,100,Sub.,,2014
3420,0,-0.004939,-0.062746,1,0,0.4886751,30.71,Friendly,Completed,100,Priv.,,2011
3420,0,-0.000719,0.0066153,1,0,0.5556358,42.927,Friendly,Completed,100,Sub.,,2013
3420,0,-0.004401,-0.042818,1,0,0.4747093,34.135,Friendly,Completed,100,Sub.,,2012
3420,0,0.0020882,0.0285365,1,1,0.5193368,49.77,Friendly,Completed,100,Sub.,,2007
2836,1,0.016451,-0.006917,0,1,0.4775066,1854.818,Friendly,Completed,96.05,Public,106.894,2016
2836,1,0.261804,0.2226517,1,1,0.4695537,1378.0,Friendly,Completed,100,Priv.,,2014
2836,0,-0.040446,-0.059462,1,0,0.4592477,1007.157,Friendly,Completed,100,Priv.,,2012
2836,1,0.0541455,-0.058782,1,0,0.5017281,596.44,Friendly,Completed,100,Sub.,,2008
3812,0,0.0994312,0.0965749,0,0,0.2344653,67.968,Friendly,Completed,69,Priv.,,2009
3812,0,-0.002549,0.0109962,1,1,0.1892431,116.488,Friendly,Completed,100,Priv.,,2012
2834,1,0.1173887,0.11599,1,0,0.7444225,12433.516,Friendly,Completed,100,Public,3551.485,2013
2834,1,0.1080816,0.1015154,1,0,0.4549015,60081.403,Friendly,Completed,100,Public,37052.632,2014
2834,1,-0.029795,-0.057128,0,0,0.4549015,68849.625,Not Appl.,Status Unknown,.,Public,13.71,2014
2834,1,-0.000825,0.0044869,0,1,0.4549015,68974.203,Friendly,Completed,100,Priv.,,2015
2834,1,0.0466903,0.0236534,1,0,0.6244697,61564.818,Friendly,Completed,90.99,Public,410.694,2014
2834,1,0.0887664,0.1380304,1,0,0.5803423,32345.072,Friendly,Completed,100,Public,18428.2,2014
2834,1,0.0234012,0.0276354,1,0,0.6244697,65536.728,Friendly,Intended,.,Sub.,,2014
2834,1,0.0516337,0.0282426,1,0,0.6244697,59804.842,Not Appl.,Dis Rumor,.,Public,10018.887,2014
2834,1,-0.005485,-0.00201,0,1,0.5803423,39390.046,Friendly,Completed,100,Priv.,,2014
3674,1,-0.233946,-0.177068,1,0,0.2331245,422.97,Friendly,Completed,100,Priv.,,2008
3944,0,-0.307145,0.2389037,1,0,0.4501957,5.703,Friendly,Completed,100,Priv.,,2008
3944,0,0.2373966,0.322418,1,0,0.3318783,9.618,Friendly,Withdrawn,.,Public,46.216,2006
7370,0,-0.032283,-0.026807,1,1,0.2298018,107.336,Friendly,Completed,100,Priv.,,2009
7372,1,-0.076123,-0.083759,1,0,0.2159037,12510.038,Friendly,Completed,100,Priv.,,2009
7372,1,0.0366527,0.1353349,1,0,0.1430755,9393.874,Friendly,Completed,100,Priv.,,2008
7372,1,0.0180304,0.030091,0,0,0.2053069,5389.844,Friendly,Completed,100,Priv.,,2007
7372,1,0.0119395,0.0255968,0,0,0.255137,4701.822,Friendly,Completed,100,Priv.,,2007
3533,0,-0.00719,0.0017424,1,1,0.714268,1218.325,Friendly,Completed,100,Priv.,,2006
3533,0,0.0060055,0.0214981,1,1,0.6879021,1557.405,Friendly,Completed,100,Priv.,,2007
3533,0,0.027023,0.0134598,1,0,0.5221094,1327.885,Friendly,Completed,100,Priv.,,2010
3533,0,-0.02645,-0.047299,1,1,0.6421511,1750.819,Friendly,Completed,100,Priv.,,2008
3533,0,0.0267175,0.0333299,0,1,0.4703897,1874.44,Friendly,Completed,100,Priv.,,2012
3533,0,0.0039461,0.0161883,1,1,0.7181504,1671.314,Friendly,Completed,100,Priv.,,2006
3533,0,0.0278795,0.0298868,0,1,0.6805494,1272.291,Friendly,Completed,100,Priv.,,2007
3533,0,0.0385588,0.0162526,0,0,0.5463353,1646.359,Friendly,Completed,100,Priv.,,2012
3533,0,-0.005238,-0.01998,0,0,0.6805494,1458.746,Friendly,Completed,100,Priv.,,2007
3533,0,0.028003,0.0536353,0,1,0.5438616,1571.794,Friendly,Completed,100,Priv.,,2010
3533,0,-0.035336,-0.041665,1,0,0.7008633,1473.794,Friendly,Completed,100,Sub.,,2006
3533,0,-0.020149,0.0064456,1,0,0.7181504,1665.33,Friendly,Completed,100,Priv.,,2006
3533,0,-0.024346,-0.022224,0,1,0.5221094,1518.748,Friendly,Completed,100,Sub.,,2010
3533,0,0.021955,-0.004591,1,1,0.6595318,1568.891,Friendly,Completed,100,Priv.,,2008
3533,0,-2.7e-05,0.0079211,0,0,0.6990235,1361.153,Friendly,Completed,100,Priv.,,2007
3533,0,0.0829354,0.1047297,0,1,0.5221094,1390.384,Friendly,Completed,100,Priv.,,2010
3533,0,0.0229778,0.0203591,1,1,0.6879021,1589.948,Friendly,Completed,100,Priv.,,2007
3533,0,0.006056,-0.008008,0,0,0.5463353,1919.645,Friendly,Completed,100,Priv.,,2012
3533,0,0.021583,0.0311402,0,0,0.4624371,2539.085,Friendly,Completed,100,Priv.,,2013
3533,0,0.0014595,-0.017453,1,0,0.5591771,1905.59,Friendly,Completed,100,Priv.,,2011
7372,1,0.0206564,0.0512052,0,0,0.3127444,321.291,Friendly,Completed,100,Priv.,,2012
